Search String,Search Engine,Media Name,Media Title,Link,Time
tata mergers,Google,The Hindu,Vistara last flight: Passengers share emotional “last flight” experiences as Vistara merges with Air India,https://news.google.co.in/read/CBMitwFBVV95cUxQVEJZV3R1VTNiYWFFaTlBVXY2cjJOTUkxRlJJV0dhcHpWNW05WG5jNkFPTnZrR3VhVU1tNWl6MU5vVGs0UHltNW55d2QydkRpZlN4UG1NbC01ay1RbXNfc0lvTjI1VkpseGx4R09iVXNwcU01WWM3UXFjYVFrT3RIVFlRZDRiREtDTXpVOFhZSVAzeVZDRnlpaDZOaURJY3daUEtibktMZVNlVE9YOXUteFhkTVphSVnSAb4BQVVfeXFMUDF1QV9VXzRVWjRpc29mQ0hRYkhkVVpNVGV3R3JIYnVlU2ppbmRVR0IyM3M1ZmE5em5QQ2ZLVmpCcXNnOEJWa0FYWUhvYWZCWFNQbl9QeEg5cll3OFJ2NW9vSWJwOTNEX3RsRWZsd1N4SXlGelJWaXVzQlpzQjZJSTNOM2lZRDZqSGI5WFpCNVpJb1Zhc1lvZ21Ic0tzWERlb1hNYjQtSEFmWi1SNmxpQmZ0OFRlQ2RFYklsY2dXdw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-11T08:00:00Z
tata mergers,Google,India TV News,"Vistara-Air India merger comes into effect: Now, how many planes does Tata Group have? All you need to know",https://news.google.co.in/read/CBMi9wFBVV95cUxQTEhLc2FpRm45T0dyUU1TTldPRmRiSjdGbUd5dGFETlJYd0JGbGRkVHI4dThpSndVMGNLQzdPQWdyUFBaWElyQUJReWpGUGV3TWdaRG5UVmNNVmZGVGNzUmlpUTl4dDlYSjJYc2FHQkRxaDdYdkh6VU5wWE5PcDhrTnoxd0NDczJwcDlnT2QwZHhaZWlYVkFMQnRYNUxnNXVsamdIY2tqQ1Q2UjMwVUh5Wk1STjFNeHZlMlZKc2I5Nml0YlJYamEyVXZnZFU2VXllSFQ0bFR0T01BZEVobHNQc2V2YUUtdlRScTJjUXJxQkF2WVVma1VZ0gH8AUFVX3lxTE9EWGRtRmdQNnZmMGhEaEZMazNfRWNtcDF5ckdma1czd01uXzFyZ1A2SUx0RndwSnpTaFNlLTZVMi0zNWZHQVI2UjBPWjJCYlB1ZjBKMVhxNnhRbGhieVFOdDRFU2tZZmZtVFpucFJCS0xXS2dPWmVJLV9FaHNZNlNTdk4tc195MkJIS2hiQWZTNkZHTU5Uam53RVNMNS1vYTZFV0RORHFZT01oOVEwbjJSWldDaUJDS2M1R1BaMWQ4eklCNkh2RE05T19EUzdDM21MNVl1Nk1YUkxITzNWcEt2SC1sVWpKWEo4WlM5Y2Z3QzM1Z3JDZ3lDaWpCeg?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
tata mergers,Google,NDTV Profit,Vistara Bids Adieu: Tata Group Airline To Merge With Air India After Last Flight Today,https://news.google.co.in/read/CBMivgFBVV95cUxPUUVURUFZQnoxd25udlNyNHNtNEdtSURSdVluM25RS1RkbnJpckRVZ1M4MFhYWnNjS2VKaXZNV2NFMkpPd3ZGYlg4VlU3emkwTmJ4YW13anBYMHlPUlNmYjFZZktPdW1pU0N4ekZjT0hEVGpmajQxVkdEQ1IxZ0szQzRFSWVDUV9ISnZMNFFxQVVmMXNPbnhxZEtGellRTWRtdHJJem1LS2RtYWNvQmZ3OEUzYVlCWERUN3dIRUhR0gHDAUFVX3lxTE1Cd2gwbjRGeExXVENhc1dYRDFVNHBEN1BVSWZEN0thcGY0emZwR3c1Y0hLaDhWczBVbUNYa25GZ3hmTlFZdGRPMjU1TzMwaC12azF3TlNfRXJSZlpYT09XanBoNTZJOFpyMGRfUGd4Ukd1dFFhRDY2dmdwTXk2ZWo5VTBaOFB2VzF2eU82WkMyWjVqWU1CTnc2dkZaX0NwUHBXSXJUZHh4YWdZX0NPblFDN09MbmNqekxVa00tR2dDWHVFWQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-11T08:00:00Z
tata mergers,Google,Moneycontrol,Tata Motors Finance-Tata Capital merger gets Competition Commission's nod,https://news.google.co.in/read/CBMizAFBVV95cUxPX1VDazFHZjhFRjM5WWd4R0Naallkem53MlRmY0duNVUtaVNaZWhXSGg4WlozSjd5YXkycjBWMTQ5MGxQNHRGclhscTF4UW9xblM0UUdSY2s3emJNSzRTWmpmdU9YZ3R5cDgxdXhPeUVTUWktRl9xSUhabmdncTdSbzB4b0MxMHo3NDFfTVJiZGsyaFpjZnpiMmhwbGJ0a19vTjZvQ09RY3VUOHVSX1VKbWxvSUhSc0VqdEJLamY2SXhqaDVSWHphSG8wQWLSAdIBQVVfeXFMTkdEamcyc2hWeUFyb0UtOUd2TlJvN3RwdzBvcTU4NnhkVEVYbXQyWFQ2TTNIQ25ETzdTNkJ2cmpySVZUQ2N0SXhGNUJkY0QwalppMFBaZGItODNvRm1HMXRiN0diMUMzNHBoeGhyZkF1XzlvZE1FbGFYVkhSbWRpbXV3TkdxdkZlQmRRSU4wNEJoRTNtU19LVDRCWHgwNXJsMGF2M19JQ2tIeE13ZHNIWndoWUdLaW9zQVhmSFNRWGtsSHYyaUQzZXEtN2dpcWF6UzJn?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-09-10T07:00:00Z
tata mergers,Google,The Economic Times,CCI nod sought for merger of Tata Motors Finance with Tata Capital,https://news.google.co.in/read/CBMi3gFBVV95cUxPeUpFc05ES0FFUTBzZE0ybzBiZkR0ejR1Z1pnb2tjbXZ0X3A3TWczd2VBc19ybFgwZGNYbzc4VnZkMldSTmZLSjE2eC02QnR0RXBVaDVDZmVjb3c2QTI4WjJIQmROTGdNYlhEeFVTOG9ZQUYyNlgwS3c0ZGhERXpfdURURDJ6Q3BrRzNGaHhhLU9JaklaTnc5ck1OeGpTV2RyTE95emdwbUVEVEQ4azI5akNpTW5RS2FGUmtSa0lLZkt1MnVrLUxLRWlnMnEyUUlzdzNLSGQyN1BHUmxYbXfSAeMBQVVfeXFMT3FMX2tIR2UtcDZGYmlTMXN0U0VGa1QwNXdYMEl1RnZkakR5M2hMdkgteW91TndNLWc5MWc2dmh5Wl93eFdCbzk1WnVVV3pWWlRkVmU2eHFVQnNwbjEtNFBzRmtzYzFxUTktMUJmTU1udGJXcG1hNkt4N1BlNkxxYWJ4RWY3ajJMSldQUmJVbm40VDZzSzR5c1lQbmFuOHFqamtwSERscmlfTFRXVW5saVl3aEpzdFNMR0hzRnV1Nlp2RzJTbENpSzJSZUxjQlh2TW5jd2dlczl5Ym83S2kwekVndU0?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-21T07:00:00Z
tata mergers,Google,Manufacturing Today India,Tata’s Air India Express completes merger with AIX Connect,https://news.google.co.in/read/CBMingFBVV95cUxQZWFCM3lMZ1A5UWNZRkYxZE90Z1FvTTlQUGl6SkVHZG45T25oRDhvNTl4UjVvWlBCTU9TQm9NVDF2dkY2SGQzMWQ1U193SHktc2k0TG1sWFhXXzEtM25BcUNYYlVKY3RZUVVpbkdSNlNBRm1FQkIwRlhaMFNYSmlSR0Q1dVF4NUlLUzlSWExyOHVVTlJIYzFMZkVqOW5HZw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-01T07:00:00Z
tata mergers,Google,The Times of India,Tata Motors Finance-Tata Capital merger approved by CCI,https://news.google.co.in/read/CBMi2AFBVV95cUxNMjA1dHM2QXpLZExrY21WSjA3NE42U21aRkV1Sk1NZFJKT2lXMEJDS0xCekVCWGdNTGVYdGNTelQ5Q3dXTkIzc1hJbnIyTFhQbExfSmpIYThXUGFWUEZDRUp0bjdCRG5acEVSR01jN0x6MWxJYzY1SUhkWEFPLTNXV1RZbDNaUWxpZktWQXJWVmxONWlha2phMHZaM3Ruejg1UTZXVkM5U3pHeHVDY3BMeUVQWUZfbVlEZk92TlJBUEh5NW51Z2ZWdXdjaE9GWGxsaW1NUFpYTHjSAd4BQVVfeXFMTmREZDBsWHFrdGpiaGxmX3k4UHJfRmNsYlh0cHJoQVQ3aXd3QzBoV3ZSTVUzUVhzUmJtWG9ZMGgzOVE3eG5EenlBeFVBZXlzWThoSU5aN1QwMDNuQU1wemNzVmJhVmVZVTRGT1JQbDVBRlJRZkNhbXJMc09RRG9Sb3Z1QkZkcWpDZ3JQZXJWN2dkNTY2MjIyOUwwS0ZSNDgxa1Rra0xmQWZmZUNoVERTQUljT3J2M0hDbDZNUXVYUzgzVEFsLTV3NUxWM19YcExLMWVrdUY2XzJpQ05ZU2x3?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-09-11T07:00:00Z
tata mergers,Google,Business Standard,Tata Group to retain Air India's top management post-Vistara merger,https://news.google.co.in/read/CBMi0gFBVV95cUxQTVBlc3huZVZUeFlBUzFia0I2TjVJNHBwdUc3VXMtSXFDekhiYVhybTNVSVZEaGJ2Y3JBU0xYbWNua3p0M1l5ZHlidXJRaTJFS01EMWhzdGhDRnp6aXVXOF9QcEVUZ2F6Q1h4ekhrS2lnMXJRa2pKTkhWUXBPam4tc21oUVo1SXh0QzNuMENGcjRpbGdzbGRPTUhwUjRHYXl1Y1h4VzE0TjRfOUc2SHF2TlgwS1hfREtzT2xDVWtUeV9PWDZpRTNPVnhmR0xXLTltX1HSAdcBQVVfeXFMT3c2YlVudkplVkN6d3JlV1RobUNnV0YzclEybGxBbHh3WkxpeFNMVDFnaTI5MHd0UkppeEtmN08ydDNkeDUwelpVaDFrb0RiYXF4Q3ZIb21zQmdfYy1zV2FmUkhuY1FPY29ITXU0TUVXWFVvVjdoenpGOWdvNDRoUjdwenZDZXM4NVRVRjNuejgzd080UEQ4STNyekdXX1ZpcGxEZXlOTklpMWh4Q3hDQlB3TkxWeDdPOE1wWmw3V1NEQlZQMTlrcDQwUEktRzJGMGlKc2d2TEk?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-07-15T07:00:00Z
tata mergers,Google,The Indian Express,"Curtains on brand Vistara: Airline to operate flights till November 11, will merge ops with Air India thereafter",https://news.google.co.in/read/CBMiugFBVV95cUxPRVJXZHgzNTlhWmxlQnFkVFJKSDZYVWM4VHlMN3E3bldYMVdBY3BIMzllVldldTNtZTJOQkItN1FJX0VzcjFRZ0drcHozRGY0WnY1d0dNb3BNUFp3eWFzSTk3U1MtZURCOTFNeGRZLVZzUFNucGdka3Y1SlBHMi1zUFFuZUJ0OWMtY0xoUnFyXzNJRUtpQWNzd0Nmel9ORnAzeFBvdkNEOTdjbU1nNGd6WW4wcHlXMzQ3VnfSAcABQVVfeXFMT0F1a0xNT1BDVnRVOHlKMVh3RTBYOERjLWVJanRhQjZlY0FXa0tNcDM2Z0ROVEdVcmt1T1d6Vk1nTkN1bDlGVWJON0xDdWt5MkpjNUw5cXhmYmg1QjlKQmNPY3NuNUp1RTJXNmNGb3FlVWZTbGgyQXJaT0NFMlBsQkRhYWJYREF3dVVWbHRNd3U5TnBuRzhUMnppcXk2R0k4dF91WmcwcXZIUjc0OFZZSy00dkNiNWlpWW95ZTMwdnoz?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-31T07:00:00Z
tata mergers,Google,Aviation A2z,TATA Air India Group Airlines Now Fly to 100 Destinations with 300 Aircraft,https://news.google.co.in/read/CBMimAFBVV95cUxOM1BkWjQxYjN5bmd1OGRvNVFiQUVmbDRSYnJ2aEotYUFfZDU0ejk1QjdIRl8tNDdRem5lMUJ6ckNKSkNVS2ZWUlE0ejM1a3dJTFQ0Skpodk9wZjFva1ZqNnlSNEpta0NJdU56b2xmVzRRZDZIWTBBbG1OOFZ2NjUwaWFEcDFoaHJiVVBzbU5pTV80djVKNVlVRA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
tata mergers,Google,India.com,"Days before merger of Air India and Vistara, is Ratan Tata a worried man? Know details",https://news.google.co.in/read/CBMiwgFBVV95cUxNQ2ltN1prZzJqNThCbGM1cHRFQzVaOHNqbnk3X0x3d1ZOQ05JUlhGS2F6dVpSZ2t3cFBveXJxamg3cjNwbHMtSGRFZVVoVS1yZ1FNZnZUUElpdU1BaTBBOW1uV0RQZmM5cXozNl8xUmU1cGJiSUEwWUdveHVXRnBzdlFUeGNGSkZFU2RJWXZ5TVBiMk44T1dZUks3QS1UaUJsdDZJVU9LWTA1T013ZGNWTDM0emFFbmdvcTZpb0VXUS1RZ9IBxwFBVV95cUxQLVd3N1hGZjlsQVUtdWtZMC1ZRnNURVJ0LU1zVjdMak5RZXZUc1BXQVk0OTY1Mk1TdGRjelNuWmdMOUpkRlhrTEhsZmZNWTZaMlRfUkJZSnNESWM5WVkzb0k4Y2czdHJ4R3V4bXR6cS1obWRDeDBRS2xKM2hlZU1sQXRzZ0Z5ejNLbjFSRkJiNXVxbXV6TGNBMXhsNHllMzdXbm9lVVFRNVA5TkVRQ1A2UHZud091TmtMaWRMTVo1V0VSWUZ0MGVr?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-10-02T07:00:00Z
tata mergers,Google,The Economic Times,Tata Consumer Products completes merger of three wholly-owned subsidiaries in India,https://news.google.co.in/read/CBMi-AFBVV95cUxPTGx0ZUdrNmdsRmlYUlZNYU1KTkowVUs1T3hwSER6ZkowWExUU0E5NDZZMmNaS0FETTFaMmlnS25GaEtmZER5YnQydTJ2dXJYQmYycFlENERldkVNZ3RqdXNZNklkVy1Eell0TDdON19CT1hyTnI2OHNuWWF6Q1I2UGNPOUxTZXN5SUF3M0pJVzJTaWRyNkIzT3hHNzlvTUNpZlFGc1FOTTJXNXNjaURPLTAtQkN6bC1felA4TmYzcFJBc3p4Z2JFajUzUExWSHc0YnNuaGZvN1dVT01CeVc5Qjh2RlF2Vk1hMV9hdlBiOGZRMllldF92d9IB_gFBVV95cUxQM0hDc3BvRnRNcVhKV1pXTkdIQUViZ0RKdFRYM3dqYjdqcVJHOUIySzJhS3dfRXRJYldETTJ2RHpQS2tRSm9TSEtVZ1B6Tk5sNFU3NnlDRk9iTnA5dlM5NWVrVjdJQmphZDYyb1hSZEc2SDQ3RnY4V2NwSEJpRURiZkdLUnowS000UHdvTXpLV3RGdy15OHVfQTJucDR6OVRzeTVDNHlrUDljbzI0Z01INzZBMFZrc0RQdUVKRFAwNVAyakg2ZGluQU1ndDI3OWl1NHNGcmU0dkhleE9yYUUyYktIbnh1ZnJrdzV1ZFpzWmlVbXNmV1o3YkJSSnNnQQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-09-01T07:00:00Z
tata mergers,Google,CNBCTV18,Air India is larger and bolder; here's how the merged entity looks like,https://news.google.co.in/read/CBMixgFBVV95cUxNZ3F6UTR2WVlrTlQ0dVlWWVNDZEpIX3B3Qjh1RFM5WHhkSUtPYlZsZHVnbExTbDVLQ1lyYjdyU2l5SE1SSVAyNHZFQl84T1BwcjBnT0NrV1gyVTVHU2RlaXRTRC1QM1djVVR2Rm04a05UUGdoZXpWT19WMHVOZVp2SXRUVk1HM3hSMnVOXzVUSm4yNTgxaW4wMTdhTk11bGpYeUxnRG9wUFdlMkRWcDlhd2JDMzdHaHdnbWIxZV9jZE94YTljVWfSAcsBQVVfeXFMUERpdFFrX0JzUVVubFlkTGJrbzF5VDVldXhfUWZER3N0V0p0aFN2ZkNRdy1TXzVydDVLWVBHNHFWVHNkYTdHVUs3OGFfWF9BSVJHNkNSbjJDOGgyLXhmajNqRW1IV2VVbm5zck1ZVjNxRndVdnVQLWl0a25MNXY0TVVBYzRjSHBWVDlwOUQxR3BGXzVzVUNwa05oVEpHdVpWNVlrc1JMQ21Mc0kwY1VjcHFldU5BUnExRjJKRDEyUEVGVW5GUUJrZ1QwbGs?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-13T08:00:00Z
tata mergers,Google,The Times of India,‘Bringing Vistara’s best qualities to merger’ with AI: Chandrasekaran,https://news.google.co.in/read/CBMi5gFBVV95cUxNQm9VUk1tQ25ES3NRN1ExZDhUcFNDSHBzMUFTS1JKem0wNXBYRlI0TTlEeHAtWWFpbi1FQV93czlOMnpxRWxTWXRuRTRhUGl0WDFoLUdiWWY0R3JyNk9PdW44RGk3cUU4VmFyTEp0V2ZmM0JuSUZWd1NzUlJFNzJDRlJScG02dEJ4SFZpNkZOVHc5RFpNSGlWdHZ1QjgtSmpZMTN4UnBkbmZ6N1hfWElhQlQtM3BYWjVBbk5HT2NPVW40UUhnSDROUGVJb2RtWkJaNjZ3ZnZ6eFhHRVkzcXpMY3lERHV1QdIB6wFBVV95cUxNdXg3M0tZcEZhS1ByQmp2cVF6UEhaWFlWb1hDWmNCbkdVR3ptOUdTQnEyTndTWWdIMzZfOWZBMGpLQ082WlFFZ3JpT21Rd3BDVF9HaTZEaFQtUHpwRWl0UjR1c29xUlZReWNOajJFeEY0dXhjY1RjaUs1LU13STVSRnFleWNscWw3TW1UeFdSVUlGN0s3d3MwUDQ1SWxENTdTUFA3a2xuR1d4dlkyZWZ3R3JiMEdVdndJX3BKM0p4TFlNcm5XcjYwQ1dadDduQmRvcTVJdy15NmlPaGVFMGdUMDczLW1CdnJRRldN?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-14T08:00:00Z
tata mergers,Google,BW Businessworld,NCLT Approves Merger Of Indian Steel & Wire Products With Tata Steel,https://news.google.co.in/read/CBMirwFBVV95cUxNVkpGU29ldVpMNXlaVEZLN0JRakIxdkpRUTZyZmdMMkJmRU5SUENRaFZRZFhhUHZhb1JJRklMOU41V05HOU50V1N6UlFMZWVfNTY0T1pqNXlWaGJFei10UzBhVU9NMzFwaVZnc0dsdjhrX09SZldEUEdRLUVIUVJvVzBwWFJOQkdFY0U0RXhfSmtiU08tLThiU0swSkRLbFFtejczRnhLcjNDWkg5ckkw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-09T07:00:00Z
tata mergers,Google,The Times of India,Ta-ta Vistara! Merger with Air India set for November 12,https://news.google.co.in/read/CBMi2AFBVV95cUxQa2NNWTE3bmt6WVYyU1d5SzNmS0Z4UU5oWGkwd0RTc19lWVdzcXYydlFKTF9ZOEpfMEZLdnpYd3hjQjRwOG5GX2lydFAyODBndjlSSE8zampvbllLWHMxME1FYXMxZEdKR0FrTmprRTZ2cDRZT3g4ZGhpUWFYWDZjdEFkaGNCRkE3X3FOb1A4ZGoxbFNuUTUzTmtNdWhLWFQ2LUlnTDV1bUYwR1E2a0hzVWR3NW9rUDFkTlB0dWM3eXJsR0JXNjJjUlhpangyR0FfYkJuTHN0dmTSAd4BQVVfeXFMUGw0QllwbmlBLUZlM3ZUMDF4TGhzOWQ1amQ5X0QyZm9TMEJGYWZ1QXE0OGdDWnBDNWk3NjlkS2xLWEdSVEZma1JlSmhtLVJhQksySWdzX3otU0c4d3RBbEZMcFowY2VWVFhwY1daU1dQRC1vcHRkbWdfT1JOYnVSc1laNDA2R1REcWJhRkVzNEtwYXgwdjN6WmJBZF9vYm1jVE5vZXZqZlpZYWRqQ3dCdUY2cEFHeE9yd3FFQ29INFBRTWJYSGxfNVM0V1VHSDRBT0tLQXlZTVp3dE5pS0R3?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-31T07:00:00Z
tata mergers,Google,The Financial Express,EXPLAINER: Air India-Vistara merger: Changes flyers can expect,https://news.google.co.in/read/CBMiyAFBVV95cUxNWFlNYmZZbHE3aFN2T0VMcEtiTHdfWC16aWk5elRNRkpMbEVfamJaYjZxOWNIZmNpOElyQW8wcXVtbVBvaXdYUzY1NWVHd3JwTHd3UDJ0WHJ5ZmFYQjlxOVNUNVUxVGRENmpjd0ZFU1gzNmJHZThMSGEtb1c3VXM3U1NzS2phQ3BLWUkzeDVDM3lBN3Y2bWFRMmZ6SzR1R0x1QmNvdFExbGQ5UGdQMHR3a3FNczFhLUo0Qk9hUW14X3hYc2N3aXBhMg?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-12T08:00:00Z
tata mergers,Google,ET Now,"Air India-Vistara Merger: Rs 3,194 crore investment in pipeline for Tata Group airline - Details",https://news.google.co.in/read/CBMi3wFBVV95cUxNaUxOQUlhV2Q4ZDFjRm1mbmUzM0xTWUNYanE1RFAzWExwUVp1bUdvUTZPWEZheHR3bXNkZGc0dktfaURBWHB6ajItNVY4c05QRFdCcDVaSGZSMi1JbHlLNDgtV1JTODNSaGRPVjJwcTdHZXluMk9fUlN3bDlaSS1YTk5Ec2ZMMm04SEVSYW96VHFVWUF3VHEtSHQ2cDRpOEdNTXdqTzU4eFhWZVRwRWlHSnpEMWtzOEt4T1BjTkIwU2pSb05ybVdKelFodjZPeWRFOXRQZ1FHUThqd01CaGRV0gHkAUFVX3lxTFBNMTFLVlVHSkZDWFAzcHVMVXdoSmJUUkNPWG9wNHFvWC12bVYtdnJnVjB6NFNuekNqQmx5SHY0S3N6ZG5GbVhSRzhSU3Q1T1Jpell4N25vcHEtLWxWYWhyQUtOUXF4Skl3Y1Q5Z1cxRGpWOVpPcXFxRjRIaXJiN200d3U1NFMzdzF0bmE0endUTThjdWpNeXVvWGloZWczdklETEttQ0l2d1BSak1VVnpJNWVYalRyTDJ3cGZEaC0wZEtVRzFYbThpNWowQlp0bUo0WFFwSjdxTWc1RHBGTFY3SW5EeA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-10T08:00:00Z
tata mergers,Google,Business Standard,Tata Motors Fin to merge with Tata Capital via NCLT scheme of arrangement,https://news.google.co.in/read/CBMi2gFBVV95cUxPZzdMajVwUi15MlJfQ3BMeHhCU0ZCZnJteURqWWZzNEhCWFVLRjA0dnZjcS1GYlk2Q2xFeXdtSklhQjlhOVJ0MHZDTFplV1dVS3dWZWN1M0JJSXpZQi1paDI2WWRzWFNadjdycVhWdjBpU0xjdU1FYnJaTFp0VVVVdXZvUnlndkNuZG5Wbmg4eGtDRElHSFU0bVN4YWJ3UVRqY3ZjRVBLZGE2STZ5VkZiRXBKbE1xUENDbXc2c05BUG02VnBsd01sN1FRUDdqcVh3X0Y5UmtvWkxod9IB3wFBVV95cUxNa2Qxa3RtT0d2a21lUjlDMTRYYmloUlNDaHRWbE5FWUVNRi1LUEg0UEJBaFRzQUhsVUlNdHhDTEJwSkdVRkN5QTVxTFozR25VdEVMcURRcU9yNjIzNlo1Wmx6OHpqT0h0ejk0bEVIUWFKVjNsY2RpOTl0aHhzbWpWN1duTlNEQXVrRG1sT3gzdGR0bkpiRUFqdVZTQ2N2emRGSE1ySXNrSE8zMWZ5VzY3VzJJTGVVdi0wQ1dYcTZoRTBKaUtFOFRjdEpOcWNmUXNKUXZnWUxoZmgwanU5UTEw?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-06-04T07:00:00Z
tata mergers,Google,Mint,Vistara-Air India merger progresses after Singapore Airlines gets FDI nod from India,https://news.google.co.in/read/CBMi6gFBVV95cUxNZklxQXItZzdZc3RZcFJ6ejhubjFOZ1dKblJnVDVPQUt3VnJSLXE1SE1BUWc3V1pOa1pFR0JJUFRLT2c3UUNFZEI4S2xNdXc5M19aVnhTVUpzekp6ZHUtbDZkQkN0a2xhWHJja2FyZHVvNnJObXpjUkc0UGlKYkJ5MGJtSEg4amZweUEwemkwclREajZ3TWRTa2p2ZVBYZXFUeW5FRTZDWFJmUFpZamZWMEhyUHpzaEhwQ1k3LU1IQTFtTjRLdDcyY3lOTGsxT1V3TVhERzF3TlZoRGFFLVlXQ3ZXYmRWZV9tb0HSAe8BQVVfeXFMT0toYTc0X1FxRVVvUWNJajNfcHVrelBzVWhkYURlMG9kNG5kbG9hMlktWU9UNkhLZHowNzcyTjFaOExUWTQwMG1zdnZjbnZtZEFzZlN6ZEtSamVxbHU3eXRVbFNxYU1sOTRLbnpXLUNTQ1JDT2ZDSU15V3VFY2RnQS1ONDUyZmNMc3VqNUsyWVozTnFHVDczM3VmbmxQaU9FbEx4eEpVVF80MHJKQ29hMXUzSWJVSVg5TjdlbWlkT0dBZldHS2RuXzdjNXZoV0piYWp0SWlSVndpeV9vVlZVTmJEM1lIZ1EzalNWdkRyVzQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-08-30T07:00:00Z
tata mergers,Google,Outlook Business,Vistara Takes Off For Last Time Ahead of Merger With Air India,https://news.google.co.in/read/CBMipwFBVV95cUxQLThXZHhKUVYtN3ZPSUE2enZLU0hzdHNzUHJ2Nld2enhDblZVTkxEcWk4eGRLOVJ6Z0lSNWVTTGRlTktuNGxybkhsZXI4dkUtcmpIQ1BCcjVxS053RHFPNUptd3c2MDBfRXVLUGlwdUU3M1JQZC1LMVUyenZ5cmdmeGY1bThmMTg2MU9aQmlXbHBQTzdCakgyc0hOTm0tZGM0UnBpeGt1WdIBtAFBVV95cUxPY2JKUVd3WFJUZ0tZYVlab0R2QmZrQ1RpSF9Zc3FJT0ZXdm5WUENFVXVFWklYcVlsUmdHdThYSkpOZGpxSS1vbkVTb0h6RWk4dThWckJPNXdUeVRVelNCMzRUaktiVTc4eFBCUnJ2SElVdC1fR2piYVlNQlZ3bzAwVlJsa2RxRnFDRURTTWF1Mm9WMXBxWDNVekp3VURhTGRPWVBhWU1ZNUw3LW9HMnNybzhnQlo?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-11T08:00:00Z
tata mergers,Google,ETHRWorld.com,Vistara merger: Section of AI pilots unhappy over different retirement age,https://news.google.co.in/read/CBMi0wFBVV95cUxQaDcwYTJBWXU0REF2cXpoQkVPUkZqZXdXb1JWMUJNX25vLXoyc3FMOUlIYlBJWnZPZVFmTnFON0VkNXRjQnN1YVAwV0VYSl9aNllrejM3ZDRvZklhTjhqclpCTS1ZamE2OGY5a0FJWmxKdVFJbXdDanh2c3NQeUFzTS12NmdEN1hIQ0Q2ZTJLZ29oeHhlWElVMmdDakF4S085OXktUktBY1JQbkZRVnRrZHI3Wk9PV2IxdXNkRklXVk01T3pZTm1hRExXMVAzUTllYjJn0gHYAUFVX3lxTE9UQm1hZFdiMHhOdXlzWGtiZXlzNGFyaTdKUlBUTkw2aHhHWTQ5NEpQeWV3dWRwUDl0aW1XWnMzdW5BZmZ3YTVkSG15alFkZ0hKTmY3dnBHaEhKWjZzeFBFR3FtX2xGRVBFOFg1R0Y4dWJfbE5RbVZYX2Q5OUpUWEZveFdxeDFGNlhxanVmcVJrY0RzNjd4cDNySEhia1YwZ3Jzb1RCakdjWUpFck9yOVVaaDJmakpURnRYaWZQZ0RCeFdDcTFsU1p0S3BPeGVkVlNyMGNqa2t6UA?hl=en-IN&gl=IN&ceid=IN%3Aen,2024-11-11T08:00:00Z
